ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
2881,30,38,147,14782,1,2.71,3,265,0,1,0,1,1
2882,57,24,90,71196,1,3.01,1,278,0,0,1,0,0
2883,41,20,105,36315,2,8.8,2,4,1,0,1,1,1
2884,52,9,173,20052,1,1.59,1,81,1,1,0,0,1
2885,36,14,159,29521,2,6.21,2,118,1,1,0,1,1
2886,42,18,90,79434,1,4.31,3,261,1,0,0,0,0
2887,47,21,65,92755,3,2.31,1,124,0,0,0,1,0
2888,62,20,66,79690,3,4.79,2,214,1,1,1,0,0
2889,46,31,98,45546,4,9.43,2,27,1,1,0,0,1
2890,36,22,185,89345,4,7.93,3,268,0,0,1,0,1
2891,48,12,168,35972,4,1.76,2,24,0,1,1,0,1
2892,60,4,161,88059,1,8.57,2,6,1,0,0,1,1
2893,45,3,149,74385,3,9.41,1,193,0,1,1,0,1
2894,44,27,146,32030,3,3.13,3,79,1,1,1,1,1
2895,41,13,128,50376,3,3.67,3,35,1,0,0,0,0
2896,25,7,138,95641,2,1.7,1,257,0,0,1,0,0
2897,64,8,120,99831,1,3.78,1,112,0,1,1,0,1
2898,41,34,180,87400,1,6.89,1,293,0,0,0,0,1
2899,31,36,25,88412,4,3.09,2,201,0,1,0,1,0
2900,50,20,145,28055,2,0.56,3,13,1,1,0,1,1
2901,42,17,122,97508,2,3.72,3,154,1,0,0,0,0
2902,29,32,56,35493,3,4.81,3,84,0,1,0,1,0
2903,36,7,161,84861,4,5.88,2,139,1,1,1,1,1
2904,31,16,56,46775,1,7.0,3,96,0,0,0,0,0
2905,41,30,27,61057,2,1.09,3,184,1,0,0,0,0
2906,36,33,96,95909,3,4.96,3,188,1,0,1,1,0
2907,60,5,160,46253,1,3.03,3,81,1,1,1,1,1
2908,58,21,59,96717,3,9.51,1,299,1,0,1,0,0
2909,62,13,126,61884,1,3.92,2,179,1,1,0,0,1
2910,39,2,111,86497,3,1.45,3,104,1,0,0,0,0
2911,52,11,37,27705,1,0.89,3,209,0,1,0,0,0
2912,31,35,76,54676,4,3.02,3,248,0,1,1,0,0
2913,55,11,102,89045,1,2.2,3,71,0,0,0,0,0
2914,47,1,185,17101,1,6.67,3,160,1,1,1,0,1
2915,36,1,51,72495,1,8.55,1,132,0,1,1,0,1
2916,33,14,44,14743,3,3.47,1,239,1,0,1,0,0
2917,57,22,52,18951,2,5.99,2,77,1,1,1,0,1
2918,63,28,107,17014,1,7.44,2,57,1,1,1,1,1
2919,36,16,177,46180,1,4.29,3,124,0,1,1,1,1
2920,52,31,123,66977,4,1.13,3,10,1,1,0,1,1
2921,63,6,53,69534,1,2.68,1,26,1,1,1,0,0
2922,26,29,121,73209,4,8.89,2,206,0,1,0,1,1
2923,26,27,146,51908,1,8.33,3,221,0,0,1,0,1
2924,50,13,88,60918,3,1.32,3,249,0,0,1,0,0
2925,30,29,195,18219,2,2.63,3,207,1,0,1,0,0
2926,24,16,59,17163,2,7.81,2,108,1,1,1,1,1
2927,63,31,198,12470,2,5.12,1,295,0,0,1,0,1
2928,44,5,99,26543,3,7.72,1,60,1,0,1,0,0
2929,63,23,160,29276,4,2.51,3,121,1,1,1,1,1
2930,38,5,50,46881,2,9.55,3,238,1,0,0,0,0
2931,51,26,135,88950,3,7.94,3,105,0,0,1,1,1
2932,52,17,186,17749,3,2.38,3,278,1,1,0,1,1
2933,34,23,82,34182,1,5.81,3,35,0,0,1,0,0
2934,57,36,67,87450,4,1.57,2,37,0,0,1,1,0
2935,33,23,106,90543,3,3.93,1,71,0,0,0,1,0
2936,43,37,67,31383,4,6.77,2,55,1,0,0,0,0
2937,43,33,80,88578,2,3.64,2,166,1,0,1,0,0
2938,27,39,159,35412,2,6.74,3,220,1,0,0,0,1
2939,42,14,97,23181,2,2.83,2,75,0,1,1,0,0
2940,59,10,37,54898,1,7.35,1,209,0,1,0,1,1
2941,25,21,174,69630,1,3.92,3,210,1,0,0,0,0
2942,55,23,47,13405,4,8.01,1,227,1,0,0,1,0
2943,31,0,99,20862,4,1.8,2,224,0,0,0,0,0
2944,31,17,199,64679,1,3.94,3,253,1,1,0,1,1
2945,26,11,35,38688,3,4.91,1,155,0,0,1,0,0
2946,57,27,96,58017,4,4.53,1,148,0,1,0,1,0
2947,39,39,156,22939,4,4.61,3,278,0,1,0,0,1
2948,56,6,45,49585,2,4.73,1,230,0,0,0,1,0
2949,46,22,47,32942,4,9.89,3,189,1,1,1,0,1
2950,54,20,124,15272,4,2.33,3,224,0,0,1,1,0
2951,23,33,96,54134,3,7.8,2,64,0,1,0,0,1
2952,30,10,183,34265,4,5.74,1,107,1,0,1,0,1
2953,45,21,28,58192,3,4.43,3,79,0,0,1,0,0
2954,62,34,194,38668,2,6.52,2,132,0,1,1,0,1
2955,34,28,70,91560,1,8.61,2,173,0,0,0,0,0
2956,34,27,95,79283,2,4.93,3,63,0,1,0,1,0
2957,37,17,141,19297,3,8.72,3,209,1,0,1,1,1
2958,63,13,51,74005,3,1.39,1,296,1,1,1,1,0
2959,41,17,76,68434,4,6.7,1,97,1,0,0,0,0
2960,48,27,73,74749,4,3.67,1,171,1,0,0,0,0
2961,51,23,135,11607,1,4.17,3,88,0,0,1,1,0
2962,44,7,163,69183,3,5.92,2,225,0,1,0,0,1
2963,62,7,81,96994,3,5.06,2,142,1,1,1,1,1
2964,43,3,103,66305,2,4.13,3,195,0,0,0,0,0
2965,60,26,75,37973,1,3.43,1,178,1,0,0,1,0
2966,42,35,42,33117,2,6.37,2,53,0,0,0,1,0
2967,51,4,36,91986,4,5.3,2,195,1,1,0,1,1
2968,26,32,185,91071,4,3.57,1,216,1,0,1,0,0
2969,29,33,177,17645,2,2.45,2,297,1,0,0,1,0
2970,50,29,97,52238,4,7.86,1,24,1,0,0,1,0
2971,50,7,41,79694,2,8.1,2,66,0,1,0,0,1
2972,26,38,127,51773,3,2.53,2,162,0,0,0,0,0
2973,44,25,36,26786,3,2.99,2,111,0,0,0,0,0
2974,34,36,34,50693,4,2.77,1,205,1,1,1,1,0
2975,25,33,133,36578,1,8.9,2,136,1,0,1,0,1
2976,44,6,67,56408,3,7.85,2,278,0,1,0,0,1
2977,24,39,179,79702,4,1.21,2,164,0,1,1,0,1
2978,46,27,132,94845,1,8.41,3,270,0,1,0,0,1
2979,56,38,187,25076,4,0.85,2,227,0,1,1,0,1
2980,49,38,116,29377,2,2.91,2,126,1,1,0,1,1
2981,63,27,110,19278,4,9.23,1,269,1,0,0,1,1
2982,23,13,35,74808,2,8.71,1,247,0,0,1,0,0
2983,30,37,175,43539,3,7.92,3,35,0,0,0,0,1
2984,45,3,117,21440,3,4.85,1,154,0,0,0,0,0
2985,60,17,130,36245,4,3.55,1,144,1,0,0,1,0
2986,28,24,20,32097,1,8.87,1,259,0,0,0,1,0
2987,44,6,60,83703,4,6.74,3,18,1,0,0,1,0
2988,47,37,67,77092,4,3.31,3,57,1,0,1,0,0
2989,40,27,178,11151,3,4.9,2,262,0,1,1,1,1
2990,39,4,183,31698,3,8.87,2,35,0,0,1,1,1
2991,34,2,127,27601,4,9.08,1,210,0,0,1,1,1
2992,28,30,180,36807,3,6.76,2,147,1,1,0,0,1
2993,48,19,180,55302,2,7.46,2,101,0,0,0,1,1
2994,49,18,122,95864,4,0.87,3,75,0,1,1,1,1
2995,30,10,147,18039,3,6.24,3,67,1,0,0,1,1
2996,41,39,170,57427,4,7.05,2,65,1,0,1,0,1
2997,64,2,49,81839,3,0.69,2,221,1,1,0,1,0
2998,23,22,64,68049,2,8.52,2,150,0,0,0,0,0
2999,51,6,99,29053,2,9.32,1,273,1,1,1,0,1
3000,57,22,58,96298,4,2.76,3,277,1,1,1,1,0
3001,62,6,64,99147,2,8.54,2,67,1,1,1,0,1
3002,36,33,97,65413,2,6.82,2,234,1,0,1,1,0
3003,57,18,100,75958,3,6.02,1,202,1,1,1,1,1
3004,42,8,159,41275,4,8.51,3,232,0,1,1,0,1
3005,35,17,112,36597,3,3.21,1,162,1,0,1,1,0
3006,60,24,51,87521,3,8.01,1,97,1,1,0,1,1
3007,30,13,43,78908,1,3.49,2,8,1,1,1,1,0
3008,42,24,135,91619,2,7.98,1,248,0,0,1,0,1
3009,55,18,32,65188,3,4.79,1,226,0,0,1,0,0
3010,48,38,167,44710,3,1.61,2,240,1,0,0,0,0
3011,61,14,98,85486,3,4.12,3,74,1,1,0,1,0
3012,43,15,75,59050,2,2.72,2,16,1,1,0,1,0
3013,64,26,72,59249,2,1.46,3,50,1,0,1,0,0
3014,63,39,87,44247,2,1.55,1,227,0,1,0,0,0
3015,31,9,53,80162,4,7.91,1,193,0,1,1,1,1
3016,46,3,47,36408,3,8.87,2,279,0,0,1,0,0
3017,59,18,69,86313,2,9.31,2,237,1,0,0,1,0
3018,63,27,149,80683,3,8.61,2,270,1,0,1,0,1
3019,39,20,130,15443,4,8.39,1,156,0,1,0,1,1
3020,46,13,113,10079,1,1.15,1,253,0,0,0,1,0
3021,43,32,173,48345,4,8.01,3,117,1,1,0,1,1
3022,61,9,198,22901,2,7.94,2,49,0,0,0,0,1
3023,63,18,66,77759,2,1.75,1,277,0,1,1,1,0
3024,61,29,45,52732,4,6.79,3,51,0,0,0,0,0
3025,35,21,103,89304,3,4.8,2,180,0,1,0,1,1
3026,33,2,125,27507,2,9.05,2,30,0,1,1,1,1
3027,41,36,111,91785,2,7.11,3,245,1,1,1,1,1
3028,33,17,139,45391,4,9.53,3,89,1,1,0,0,1
3029,35,10,94,44171,3,1.5,3,30,1,1,0,1,0
3030,23,1,141,61730,4,0.89,1,101,1,1,0,0,1
3031,62,11,170,17485,4,9.75,2,229,0,1,0,1,1
3032,41,5,184,47748,3,1.26,2,96,1,0,1,1,0
3033,34,39,60,13878,3,4.17,3,66,0,1,0,0,0
3034,30,28,71,11949,1,6.67,1,191,0,1,1,0,1
3035,30,29,101,95380,4,8.86,3,210,1,1,1,1,1
3036,34,1,196,30881,3,2.92,1,136,1,1,1,0,1
3037,55,8,174,61306,2,0.78,2,183,1,1,0,1,1
3038,48,1,153,97150,1,5.45,2,55,1,0,0,0,1
3039,61,28,93,99364,4,4.98,1,249,0,0,1,1,0
3040,50,32,85,19958,3,3.42,2,281,0,0,0,0,0
3041,27,9,43,69185,1,8.8,2,59,0,1,1,0,1
3042,30,33,185,18697,1,7.62,3,127,1,1,1,0,1
3043,47,7,47,97160,2,8.65,1,204,1,1,0,0,1
3044,49,36,175,25493,1,2.04,2,213,0,0,0,1,0
3045,45,32,136,52801,4,7.08,2,126,0,0,1,0,1
3046,52,5,133,31199,3,9.76,1,71,1,0,1,0,1
3047,45,39,80,75792,1,6.31,2,215,1,1,1,0,1
3048,42,18,193,44488,1,2.13,1,89,0,1,0,1,1
3049,40,31,88,40493,4,9.96,1,232,0,1,0,1,1
3050,40,26,133,59002,2,5.52,3,232,0,1,0,0,1
3051,24,0,94,33731,2,8.48,1,62,1,0,1,1,0
3052,26,32,190,17076,3,1.92,3,246,0,0,0,1,0
3053,52,39,78,11071,4,6.83,2,134,0,0,1,0,0
3054,55,31,149,77602,2,9.17,1,1,1,0,1,1,1
3055,58,4,34,51410,3,5.55,3,160,0,0,0,0,0
3056,40,16,124,64327,3,3.24,1,139,0,1,1,0,1
3057,59,7,184,71072,2,1.71,2,201,0,0,1,1,0
3058,41,33,167,51041,4,3.31,3,124,1,1,1,1,1
3059,50,8,117,63326,1,3.87,3,81,1,1,0,0,1
3060,62,22,54,48549,2,7.24,3,163,0,0,1,0,0
3061,42,34,181,63096,1,2.2,2,239,1,0,1,0,0
3062,55,6,50,65578,1,1.51,3,212,0,1,0,1,0
3063,34,14,146,56390,4,4.18,2,148,0,1,1,1,1
3064,37,19,38,56052,4,4.86,2,71,1,1,0,1,0
3065,63,24,43,53167,3,6.47,1,102,0,1,0,1,1
3066,61,2,103,64587,4,7.22,2,182,1,0,1,0,1
3067,24,23,186,71292,3,8.95,3,183,1,1,1,1,1
3068,51,33,111,85419,2,3.25,3,12,0,0,0,1,0
3069,63,21,186,52139,1,5.52,2,231,0,0,1,1,1
3070,32,10,164,97753,4,3.98,2,149,1,0,1,0,0
3071,24,7,166,20707,2,0.51,1,262,1,0,1,1,0
3072,33,38,137,23140,3,6.0,1,23,0,1,1,0,1
3073,35,34,195,21093,4,8.25,3,188,1,1,0,1,1
3074,32,37,182,92036,1,0.85,2,132,0,0,0,0,0
3075,36,7,179,82043,2,0.53,3,49,0,1,1,0,1
3076,40,36,194,15830,4,7.41,2,182,1,0,0,0,1
3077,31,26,66,40608,4,7.0,3,25,0,0,0,0,0
3078,61,27,193,57287,2,4.36,3,137,1,1,0,1,1
3079,50,39,122,43427,3,6.79,3,10,0,1,1,1,1
3080,25,33,140,94042,3,9.56,2,295,0,1,0,1,1
3081,42,31,182,38395,4,2.85,1,101,0,1,0,0,1
3082,28,14,113,27970,3,2.84,1,10,0,0,0,0,0
3083,49,16,164,80218,3,2.27,2,111,0,0,0,0,0
3084,24,32,61,86475,2,7.38,1,93,0,0,0,0,0
3085,51,15,130,84362,3,3.86,3,259,1,1,1,1,1
3086,60,28,48,33371,3,9.89,2,257,1,1,1,1,1
3087,25,8,143,99895,2,7.29,2,166,0,0,0,0,1
3088,38,32,36,29266,4,3.99,1,208,1,1,1,1,0
3089,52,28,33,29195,4,1.92,1,44,1,0,0,0,0
3090,62,12,171,37315,2,6.12,3,204,1,0,1,1,1
3091,24,20,69,93804,1,3.3,2,41,1,0,1,1,0
3092,39,20,76,85246,2,9.1,1,284,1,1,1,0,1
3093,63,4,123,51581,1,4.69,2,99,0,1,1,1,1
3094,34,9,58,55537,3,3.28,3,271,0,0,1,0,0
3095,57,5,115,89697,4,6.09,3,5,0,1,1,1,1
3096,23,12,55,85265,1,1.8,3,41,0,1,1,0,0
3097,37,0,133,32184,1,5.83,2,252,0,1,0,0,1
3098,48,19,56,33279,3,1.03,2,75,1,0,0,0,0
3099,59,7,33,36570,4,6.27,2,41,1,1,0,1,1
3100,43,9,174,53030,3,5.54,2,267,0,1,0,1,1
3101,53,8,142,72245,4,5.45,2,216,0,1,0,0,1
3102,47,2,102,65467,4,7.0,3,63,1,0,1,0,1
3103,45,10,178,45133,3,0.92,3,178,0,0,1,1,0
3104,46,11,92,88731,1,4.87,3,28,0,0,1,0,0
3105,60,9,121,53805,2,4.72,1,274,1,1,0,0,1
3106,50,24,100,53998,4,4.87,3,215,0,0,1,1,0
3107,43,24,102,27238,4,9.81,2,53,0,1,1,0,1
3108,40,10,63,91088,2,1.82,3,79,0,0,0,0,0
3109,58,35,87,78264,2,7.06,1,193,0,1,0,0,1
3110,57,38,67,58245,3,4.32,1,199,0,0,1,1,0
3111,31,25,76,33557,4,5.36,1,12,1,0,1,1,0
3112,60,13,94,80474,3,7.74,1,221,0,1,1,0,1
3113,52,38,41,75667,2,2.0,1,192,0,0,1,0,0
3114,56,39,151,95513,3,7.75,2,239,1,1,0,1,1
3115,54,0,65,75074,4,1.17,3,269,0,1,0,0,0
3116,25,3,181,68204,1,5.09,2,297,0,1,0,0,1
3117,25,29,30,35575,1,7.55,2,98,1,1,1,0,1
3118,50,11,50,90263,4,2.33,1,219,1,1,1,1,0
3119,37,34,158,86024,3,7.82,3,103,1,1,0,1,1
3120,63,12,139,30069,2,2.08,3,64,1,0,1,1,0
3121,45,30,75,34400,2,8.09,3,144,1,0,1,0,0
3122,62,37,57,34146,1,4.95,1,37,0,0,0,0,0
3123,33,22,40,16846,3,7.0,2,27,1,0,0,1,0
3124,54,3,129,50352,2,9.22,3,288,1,0,1,0,1
3125,58,15,113,33694,2,4.38,2,236,1,0,0,1,0
3126,55,6,157,31740,4,2.71,3,125,1,1,1,0,1
3127,46,21,173,59438,3,8.74,3,84,0,1,1,1,1
3128,61,28,155,40996,3,2.04,3,236,1,1,1,1,1
3129,56,10,27,73874,2,6.5,3,245,0,0,1,1,0
3130,50,32,91,69682,3,9.27,1,265,0,1,1,0,1
3131,59,28,138,54200,3,6.91,1,248,1,1,1,0,1
3132,29,38,53,32970,3,2.36,2,291,0,1,0,1,0
3133,26,11,163,20895,4,1.95,1,204,0,1,0,0,1
3134,59,6,124,48071,2,2.9,3,227,0,0,1,1,0
3135,23,38,160,62268,1,4.22,2,239,1,1,1,1,1
3136,23,25,106,32258,3,2.01,2,72,1,1,1,1,1
3137,42,39,169,98890,2,8.08,2,158,0,1,0,1,1
3138,41,8,174,67300,1,3.89,3,211,1,0,1,0,0
3139,51,33,83,71915,4,9.39,3,135,1,0,0,1,0
3140,32,12,21,18444,2,8.5,2,282,1,1,0,0,1
3141,40,35,128,85147,4,9.13,1,163,0,1,1,1,1
3142,50,24,45,86064,2,3.3,3,136,1,0,0,1,0
3143,57,23,102,76535,4,5.95,3,170,1,0,0,1,1
3144,53,16,126,13760,2,3.55,1,151,0,1,0,1,1
3145,49,1,88,46884,4,2.94,2,164,1,0,1,1,0
3146,33,12,116,97477,1,6.27,1,296,0,0,0,1,1
3147,60,30,49,36022,2,8.27,3,103,1,0,1,1,0
3148,27,28,27,64504,1,1.39,2,221,1,1,0,0,0
3149,30,27,57,53130,3,3.12,2,281,1,0,0,0,0
3150,56,26,100,53881,1,2.45,1,128,1,0,0,0,0
3151,34,14,127,72399,2,8.08,3,219,0,1,0,0,1
3152,60,30,84,46451,1,9.37,3,172,1,1,0,0,1
3153,23,39,86,61413,2,1.26,2,95,0,1,1,1,0
3154,53,14,193,72278,4,4.1,3,51,0,0,1,1,0
3155,26,32,109,39639,3,9.19,2,93,1,0,0,0,1
3156,27,19,114,44621,1,3.77,2,63,1,1,0,1,1
3157,52,11,91,23079,3,7.27,2,20,1,1,0,1,1
3158,46,36,62,16895,1,1.46,3,105,1,1,0,1,0
3159,25,8,65,62142,2,4.72,1,199,1,1,1,0,0
3160,33,22,144,22552,1,5.28,2,280,1,1,1,0,1
3161,26,7,182,58821,3,7.7,1,281,1,0,0,0,1
3162,48,31,58,43630,1,3.24,1,99,1,0,1,1,0
3163,49,13,70,80063,3,3.01,1,26,1,1,0,0,0
3164,49,26,23,22247,3,3.38,1,244,0,0,0,1,0
3165,64,24,140,27603,2,5.78,1,62,1,1,1,1,1
3166,28,12,99,55564,4,8.82,2,37,1,0,1,1,0
3167,37,20,96,10527,4,8.39,3,126,0,0,0,1,0
3168,52,30,198,66521,1,1.05,1,70,1,1,0,1,1
3169,64,36,152,78458,3,8.85,3,133,1,1,0,0,1
3170,59,4,74,15849,2,1.4,3,252,0,1,1,0,0
3171,59,12,39,60314,4,4.45,2,12,1,1,0,0,0
3172,64,27,171,55724,2,7.77,1,173,0,0,1,1,1
3173,59,24,183,27230,2,1.27,3,89,1,0,0,0,0
3174,57,34,53,82495,3,0.88,3,288,1,1,1,0,0
3175,45,38,141,52730,1,3.63,1,206,1,0,1,1,0
3176,28,6,128,95203,3,7.43,2,61,0,1,1,0,1
3177,26,37,145,13323,4,5.46,2,38,0,1,0,1,1
3178,40,31,73,10445,4,4.46,1,59,0,1,0,1,0
3179,31,2,181,92945,2,8.22,3,104,0,1,0,1,1
3180,51,38,164,19963,3,7.78,2,238,1,1,1,1,1
3181,35,36,152,60511,3,7.97,2,126,0,0,1,0,1
3182,39,21,108,25437,2,4.87,3,82,1,0,1,0,0
3183,54,7,165,26855,1,0.68,3,219,1,0,1,1,0
3184,44,16,72,91947,2,2.14,3,104,1,1,1,0,0
3185,26,26,69,20847,2,7.54,3,73,1,1,1,0,1
3186,27,32,91,13236,4,7.66,1,134,1,0,1,1,0
3187,59,16,192,71897,3,9.74,3,61,0,0,0,1,1
3188,63,11,160,23487,4,2.31,2,0,1,1,1,1,1
3189,35,26,35,87384,2,1.67,3,78,1,0,1,0,0
3190,56,7,32,72423,3,1.82,3,64,0,1,1,0,0
3191,44,22,39,23155,2,2.26,1,182,1,1,1,1,0
3192,45,28,85,21255,2,5.52,1,65,0,1,1,1,1
3193,25,19,66,11979,1,9.76,3,207,1,0,0,1,0
3194,64,15,166,31305,4,6.1,1,53,0,1,1,0,1
3195,56,16,192,84543,4,5.47,1,220,1,1,1,1,1
3196,54,15,184,45094,2,6.9,1,235,1,0,1,0,1
3197,43,18,141,45098,1,1.2,1,99,0,1,0,1,1
3198,43,7,73,99566,2,8.25,3,102,1,1,1,0,1
3199,33,37,25,43770,2,6.65,1,181,1,0,1,0,0
3200,61,37,33,19734,2,2.13,1,107,0,0,0,1,0
3201,26,28,151,81984,1,6.49,2,11,0,1,1,0,1
3202,23,35,105,49605,3,6.16,3,85,1,0,1,0,1
3203,50,25,181,87932,1,1.12,1,287,0,0,0,0,0
3204,46,30,46,65619,2,3.04,2,213,1,1,0,1,0
3205,57,11,26,37881,3,4.21,1,43,0,1,0,0,0
3206,35,16,150,73401,2,2.83,3,77,0,1,1,0,1
3207,56,14,194,41177,1,2.81,2,54,0,1,1,0,1
3208,33,8,21,50122,1,5.94,2,271,1,1,1,1,1
3209,58,38,99,45297,3,4.97,3,70,1,1,1,1,0
3210,39,11,172,46680,1,6.84,2,67,1,0,1,1,1
3211,57,31,79,93452,2,9.59,2,179,0,1,0,0,1
3212,40,24,43,61044,3,6.78,1,173,1,0,1,1,0
3213,62,38,34,54084,4,6.03,2,168,1,0,0,1,0
3214,44,17,114,44189,2,8.55,3,260,0,1,1,1,1
3215,46,14,161,23510,4,6.5,1,124,0,0,0,1,1
3216,41,31,153,32152,3,2.07,2,130,1,1,0,0,1
3217,59,5,100,94738,3,3.49,1,233,1,0,1,1,0
3218,61,34,37,36445,2,7.47,3,153,1,0,0,1,0
3219,43,33,39,86688,1,7.51,2,124,1,0,1,1,0
3220,30,37,134,81153,2,9.88,3,99,1,0,1,1,1
3221,50,4,59,11195,1,6.46,3,52,0,0,0,0,0
3222,27,17,58,69949,1,9.05,2,127,1,0,0,0,0
3223,39,15,199,35433,2,1.02,2,13,1,1,1,1,1
3224,59,7,51,15305,3,5.88,1,4,1,0,1,0,0
3225,58,24,143,68860,2,9.24,3,249,0,1,1,0,1
3226,41,31,127,83613,4,3.23,2,26,0,1,1,1,1
3227,49,25,46,58648,3,1.97,3,124,1,0,0,0,0
3228,56,21,129,73090,1,3.83,2,28,1,0,1,1,0
3229,33,30,199,52113,3,8.03,3,2,1,0,0,0,1
3230,34,9,116,52642,2,1.3,1,227,1,1,1,1,1
3231,43,11,93,43062,3,6.2,3,136,0,0,1,0,0
3232,33,27,36,81633,1,1.79,2,256,1,1,1,0,0
3233,61,5,68,51604,1,4.64,1,239,1,0,0,1,0
3234,50,19,100,16678,3,9.68,1,278,1,0,0,0,0
3235,27,4,135,42121,4,2.35,2,159,0,1,0,1,1
3236,39,22,42,58503,1,0.82,1,5,0,0,1,0,0
3237,42,8,117,96940,4,4.56,3,142,0,1,1,1,1
3238,63,28,91,81279,1,5.99,3,180,0,0,0,0,0
3239,34,15,160,26494,3,3.33,2,29,0,0,1,0,0
3240,28,21,170,54185,1,5.65,3,252,1,0,0,0,1
3241,39,7,76,19678,4,9.56,2,39,0,0,0,0,0
3242,41,19,167,47632,4,3.46,1,186,1,0,1,0,0
3243,48,13,105,56235,3,3.44,3,226,1,1,0,1,1
3244,54,38,199,11648,4,5.09,2,219,1,1,1,1,1
3245,28,36,42,91213,4,5.4,3,42,0,1,1,1,1
3246,58,33,124,98301,3,0.51,1,143,0,1,0,1,1
3247,60,10,182,77917,1,6.35,1,277,0,1,1,0,1
3248,33,39,86,26489,3,9.97,3,173,1,0,0,1,0
3249,55,32,53,87281,1,3.27,1,246,1,0,0,1,0
3250,46,30,52,15818,1,6.49,2,172,0,0,0,0,0
3251,45,33,65,43149,1,0.54,3,40,0,0,1,1,0
3252,37,6,100,37312,2,6.24,3,49,0,0,0,0,0
3253,49,22,192,47124,1,4.75,1,179,1,1,1,1,1
3254,33,6,166,11316,3,5.54,2,158,1,1,0,0,1
3255,39,24,106,80990,3,5.67,3,36,0,1,1,0,1
3256,36,2,34,70046,3,2.18,3,26,1,1,0,0,0
3257,49,37,142,88643,2,7.81,1,255,1,1,0,1,1
3258,40,19,140,79610,4,5.78,1,277,0,0,1,0,1
3259,50,33,97,96724,2,3.07,2,248,1,0,0,1,0
3260,26,29,85,74042,3,9.41,2,180,1,0,0,0,0
3261,29,16,58,33102,3,0.62,1,16,1,0,1,0,0
3262,57,9,37,41957,4,7.4,2,124,0,1,1,0,1
3263,31,34,179,22872,2,4.12,1,211,1,1,0,0,1
3264,30,19,40,60094,3,5.46,3,236,1,0,0,0,0
3265,39,17,187,57719,1,3.27,1,298,0,0,1,0,0
3266,39,26,46,83885,1,3.55,1,199,0,0,0,1,0
3267,55,35,21,29693,3,0.64,1,180,1,0,1,0,0
3268,54,22,116,60478,1,7.43,3,129,1,0,1,0,1
3269,30,31,58,53677,4,7.25,2,120,1,0,0,1,0
3270,41,9,75,70012,3,6.72,2,186,0,1,1,1,1
3271,60,10,126,20760,2,8.84,2,226,0,1,1,0,1
3272,25,37,146,21584,3,9.06,1,161,1,1,0,0,1
3273,27,5,32,12106,4,5.79,1,111,0,1,0,0,1
3274,35,33,145,23669,2,7.01,2,133,0,0,0,0,1
3275,53,35,75,35223,4,0.6,3,185,0,0,0,1,0
3276,38,36,47,70666,1,8.54,3,174,0,0,1,1,0
3277,54,16,83,45706,1,8.26,3,260,0,0,1,1,0
3278,44,39,90,78019,1,0.69,3,268,0,1,1,1,0
3279,51,39,188,71585,4,5.66,1,281,1,0,0,1,1
3280,44,11,138,37482,4,9.11,2,223,1,0,1,0,1
3281,25,20,119,70369,3,2.22,3,251,1,1,0,1,1
3282,32,39,60,44143,2,3.85,1,63,0,0,1,0,0
3283,64,18,23,34240,2,3.65,1,123,1,1,0,1,0
3284,43,2,177,20015,4,3.88,1,69,1,0,0,1,0
3285,38,17,107,92164,4,0.9,2,237,0,1,1,0,1
3286,34,18,103,73023,1,3.15,1,74,1,1,0,0,1
3287,24,5,65,61500,4,3.3,2,9,1,0,1,0,0
3288,63,15,178,73925,1,8.73,2,267,1,0,1,0,1
3289,46,7,107,90596,4,3.85,2,87,1,1,1,0,1
3290,57,17,26,59631,2,4.75,2,49,0,0,1,0,0
3291,52,38,96,86190,3,4.12,1,142,1,1,0,1,0
3292,52,11,155,73652,4,1.65,1,58,0,0,1,1,0
3293,57,9,191,61087,1,9.91,1,210,0,1,1,1,1
3294,41,6,160,89789,3,8.35,3,71,1,0,1,1,1
3295,30,0,112,64909,1,5.64,3,243,0,1,0,1,1
3296,48,35,39,21565,1,5.03,2,238,0,1,1,1,1
3297,62,20,97,37597,3,6.67,2,189,0,0,0,1,0
3298,29,36,179,75623,3,3.6,2,49,0,0,1,1,0
3299,52,23,197,19432,3,0.98,2,204,1,1,1,0,1
3300,29,24,46,84300,4,4.34,2,53,1,1,1,1,0
3301,25,6,139,75714,3,9.85,3,223,0,1,1,1,1
3302,23,16,44,59314,4,2.23,2,155,0,0,1,0,0
3303,58,28,71,51965,2,5.51,1,50,0,1,0,0,1
3304,47,29,40,94268,2,0.58,2,240,0,1,0,1,0
3305,59,6,37,77957,1,1.66,1,160,1,0,1,0,0
3306,23,32,58,53715,1,6.08,1,128,0,1,1,0,1
3307,37,6,34,63450,4,3.33,1,84,1,0,1,0,0
3308,59,23,72,96062,1,9.1,1,68,0,1,0,0,1
3309,35,10,57,71902,2,4.36,2,54,0,0,1,1,0
3310,62,8,195,38317,4,2.48,2,84,0,0,0,0,0
3311,30,11,71,76753,4,5.68,2,79,1,0,1,1,0
3312,27,34,91,45242,3,8.05,2,219,1,0,1,0,0
3313,31,3,47,10929,4,0.68,2,109,1,0,1,0,0
3314,23,35,163,23580,1,5.3,3,252,0,0,0,0,1
3315,58,27,137,30742,2,7.85,1,163,1,1,1,0,1
